project_KEY,update__staff_KEY,project_number,description,long_description,engagement_KEY,engagement_template__engagement_template_id,engagement_template__engagement_template_id_sortable,engagement__description,engagement__client_KEY,engagement__client__client_description,engagement__client__client_id,engagement__client__client_id_sortable,engagement__engagement_template_KEY,engagement__office_KEY,priority_KEY,priority__description,priority__sort,tracking_description_KEY,tracking_description__description,responsible__staff_KEY,responsible__staff__staff_id,responsible__staff__description,assigned__staff_KEY,assigned__staff__staff_id,assigned__staff__staff_id_sortable,assigned__staff__description,department_KEY,department__department_id,target,completion_event,has_tasks,budgeted_based_on_tasks,budgeted_hours,budgeted_hours_variance,is_over_budgeted_hours,tasks_budgeted_amount,stored_budgeted_amount,calculated_budgeted_amount,percent_complete,percent_complete_is_overridden,received_date,target_start_date,target_complete_date,actual_start_date,actual_complete_date,comments,project_template_KEY,project_template__project_template_id,project_template__project_template_id_sortable,original_due_date,current_due_date,extension_number,is_extended,posted_actual_hours,posted_actual_amount,live_actual_hours,live_actual_amount,has_time_without_task,remaining_hours_adjustment,remaining_hours_adjustment_count,remaining_hours,has_remaining_hours_entries,solution_type_name,completion_event_recorded_date_utc,generate_descriptions_from_project,generate_engagement_from_project,generate_groupings_from_project,generate_assigned_from_project,generate_notes_from_project,generate_tasks_from_project,budget_generation_KEY,generate_budgeted_hours_factor,generate_budgeted_amount_factor,generate_custom_values_from_project,generate_links_from_project,recurring,schedule_item_KEY,assigned_staff_list,assigned_staff_id_list,budgeted_amount_is_calculated,staff_assignment_method_KEY,staff_qualifications__filter_KEY,is_open,extension_event,gofileroom_workflow_KEY,budgeted_amount,budgeted_amount_variance,is_over_budgeted_amount
315,61,10315,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-0.6,TRUE,885,885,0,1,FALSE,,04/15/2019,04/15/2019,02/09/2019,06/30/2019,,56,1040,1040                      g,04/15/2019,04/15/2019,0,FALSE,4.35,692,4.35,692,TRUE,0,0,-0.6,FALSE,Other,10/31/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,426663,,,TRUE,1,,FALSE,,,885,193,FALSE
316,61,10316,Taxation,,13,TAX,TAX,Taxation,2,StoryBook Ventures,25103704500,25103704500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,3.45,FALSE,927.5,927.5,0,0.08,FALSE,,04/15/2019,04/15/2019,03/19/2019,07/08/2019,,56,1040,1040                      g,04/15/2019,04/15/2019,0,FALSE,0.3,30,0.3,30,FALSE,0,0,3.45,FALSE,Other,10/31/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,421629,,,TRUE,1,,FALSE,,,927.5,897.5,FALSE
317,61,10317,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,3.5,FALSE,907.5,907.5,0,0.07,FALSE,,04/15/2019,04/15/2019,04/12/2019,07/08/2019,,56,1040,1040                      g,04/15/2019,04/15/2019,0,FALSE,0.25,41.25,0.25,41.25,TRUE,0,0,3.5,FALSE,Other,10/31/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,426164,,,TRUE,1,,FALSE,,,907.5,866.25,FALSE
318,102,10318,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,Complete,TRUE,TRUE,3.75,-5.35,TRUE,772.5,772.5,0,1,FALSE,,04/15/2020,04/15/2020,01/22/2020,02/15/2020,,56,1040,1040                      g,04/15/2020,04/15/2020,0,FALSE,9.1,1711.25,9.1,1711.25,TRUE,0,0,-5.35,FALSE,2019 UltraTax CS,12/02/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,999,1,1,FALSE,FALSE,TRUE,530891,,,TRUE,1,,FALSE,Extended,,772.5,-938.75,TRUE
319,61,10319,Taxation,,84,TAX,TAX,Taxation,23,Treehouse Ventures,21747927000,21747927000                              `,5,3,999,Normal,2000,999,Completed,72,2284BJ,"Jacobson, Bobby",,,,,2,Tax,,,TRUE,TRUE,3.75,-20.44,TRUE,667.5,667.5,0,1,FALSE,,03/02/2020,03/02/2020,12/23/2019,03/03/2020,,237,1065F,1065F,03/01/2020,03/02/2020,0,FALSE,24.19,3973.5,24.19,3973.5,TRUE,0,0,-20.44,FALSE,2019 UltraTax CS,11/19/2019,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,490339,,,TRUE,1,,FALSE,Extended,,667.5,-3306,TRUE
320,61,10320,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,-1.4,TRUE,881.25,881.25,0,1,FALSE,,12/31/2018,12/31/2018,09/19/2018,01/31/2019,,208,TAXPLAN,TAXPLAN,12/31/2018,12/31/2018,0,FALSE,5.15,856.5,5.15,856.5,TRUE,0,0,-1.4,FALSE,Other,04/15/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,388586,,,TRUE,1,,FALSE,,,881.25,24.75,FALSE
321,61,10321,Taxation,,64,TAX,TAX,Taxation,8,Plymouth LLC,22422573000,22422573000                              `,5,2,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,0.75,FALSE,450,450,0,0.8,FALSE,,12/31/2018,12/31/2018,11/19/2018,01/31/2019,,208,TAXPLAN,TAXPLAN,12/31/2018,12/31/2018,0,FALSE,3,450,3,450,TRUE,0,0,0.75,FALSE,Other,04/15/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,391810,,,TRUE,1,,FALSE,,,450,0,FALSE
322,61,10322,Taxation,,34,TAX,TAX,Taxation,21,WhiteRock Holdings,38684554500,38684554500                              `,5,3,999,Normal,2000,999,Completed,70,3321MC,"Cook, Milo",,,,,,,,,TRUE,TRUE,3.75,1.05,FALSE,645,645,0,0.72,FALSE,,03/15/2019,03/15/2019,02/15/2019,06/30/2019,,59,1065,1065                      g,03/15/2019,03/15/2019,0,FALSE,2.7,510,2.7,510,FALSE,0,0,1.05,FALSE,Other,10/31/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,428747,,,TRUE,1,,FALSE,,,645,135,FALSE
323,61,10323,Taxation,,8,TAX,TAX,Taxation,22,Treehouse Ventures,37285951500,37285951500                              `,5,1,999,Normal,2000,999,Completed,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,-0.65,TRUE,680,680,0,1,FALSE,,03/15/2023,03/15/2023,01/27/2023,03/16/2023,,59,1065,1065                      g,03/15/2023,03/15/2023,0,FALSE,4.4,731,4.4,731,FALSE,0,0,-0.65,FALSE,Other,10/31/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,FALSE,786468,,,TRUE,1,,FALSE,,,680,-51,TRUE
324,61,10324,Taxation,,15,TAX,TAX,Taxation,5,Big Three Technologies,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-2.3,TRUE,975,975,0,1,FALSE,,04/15/2016,04/15/2016,02/25/2016,05/30/2016,,59,1065,1065                      g,04/15/2016,04/15/2016,0,FALSE,6.05,943,6.05,943,FALSE,0,0,-2.3,FALSE,Other,12/31/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,201158,,,TRUE,1,,FALSE,,,975,32,FALSE
325,61,10325,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-0.4,TRUE,515,515,0,1,FALSE,,04/15/2016,04/15/2016,02/11/2016,05/30/2016,,59,1065,1065                      g,04/15/2016,04/15/2016,0,FALSE,4.15,629.5,4.15,629.5,FALSE,0,0,-0.4,FALSE,Other,12/31/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,201202,,,TRUE,1,,FALSE,,,515,-114.5,TRUE
326,61,10326,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,999,Completed,68,2967MN,"Nicholson, Maximilian",,,,,,,,,TRUE,TRUE,3.75,-0.5,TRUE,625,625,0,1,FALSE,,03/15/2019,03/15/2019,01/28/2019,06/30/2019,,59,1065,1065                      g,03/15/2019,03/15/2019,0,FALSE,4.25,710,4.25,710,FALSE,0,0,-0.5,FALSE,Other,10/31/2018,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,423215,,,TRUE,1,,FALSE,,,625,-85,TRUE
327,102,10327,Taxation,,32,TAX,TAX,Taxation,26,Plymouth LLC,24744118500,24744118500                              `,5,1,999,Normal,2000,999,Completed,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,Complete,TRUE,TRUE,3.75,-2.3,TRUE,685,685,0,1,FALSE,,03/16/2020,03/16/2020,01/28/2020,02/15/2020,,59,1065,1065                      g,03/15/2020,03/16/2020,0,FALSE,6.05,1204,6.05,1204,FALSE,0,0,-2.3,FALSE,2019 UltraTax CS,01/06/2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,544018,,,TRUE,1,,FALSE,Extended,,685,-519,TRUE
328,148,10328,Taxation,,33,TAX,TAX,Taxation,20,StoryBook Ventures,27956983500,27956983500                              `,5,3,999,Normal,2000,997,Started,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,3.66,FALSE,430,430,0,0.02,FALSE,,04/15/2024,04/15/2024,03/13/2024,,,56,1040,1040                      g,04/15/2024,04/15/2024,0,FALSE,0.09,9.9,0.09,9.9,FALSE,0,0,3.66,FALSE,Other,10/03/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,888148,,,TRUE,1,,TRUE,,,430,420.1,FALSE
329,143,10329,Taxation,,4,TAX,TAX,Taxation,27,WhiteRock Holdings,32626342500,32626342500                              `,5,1,999,Normal,2000,997,Started,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,3.5,FALSE,575,575,0,0.07,FALSE,,04/15/2024,04/15/2024,03/11/2024,,,56,1040,1040                      g,04/15/2024,04/15/2024,0,FALSE,0.25,37.5,0.25,37.5,FALSE,0,0,3.5,FALSE,Other,10/03/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,891446,,,TRUE,1,,TRUE,,,575,537.5,FALSE
330,129,10330,Taxation,,33,TAX,TAX,Taxation,20,StoryBook Ventures,27956983500,27956983500                              `,5,3,999,Normal,2000,997,Started,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,0.09,FALSE,425,425,0,0.98,FALSE,,04/17/2023,04/17/2023,11/11/2022,,,56,1040,1040                      g,04/15/2023,04/17/2023,0,FALSE,3.66,643.5,3.66,643.5,FALSE,0,0,0.09,FALSE,Other,10/02/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,774415,,,TRUE,1,,TRUE,,,425,-218.5,TRUE
331,140,10331,Taxation,,4,TAX,TAX,Taxation,27,WhiteRock Holdings,32626342500,32626342500                              `,5,1,999,Normal,2000,997,Started,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,2.92,FALSE,412.5,0,0,0.22,FALSE,,04/17/2023,04/17/2023,03/31/2023,,,56,1040,1040                      g,04/15/2023,04/17/2023,0,FALSE,0.83,114.25,0.83,114.25,FALSE,0,0,2.92,FALSE,Other,03/28/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,845094,,,TRUE,1,,TRUE,,,412.5,298.25,FALSE
332,140,10332,Taxation,,35,TAX,TAX,Taxation,9,WhiteRock Holdings,23344078500,23344078500                              `,5,3,999,Normal,2000,997,Started,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-3,TRUE,916.25,916.25,0,1,FALSE,,12/29/2023,12/29/2023,10/09/2023,,,208,TAXPLAN,TAXPLAN,12/29/2023,12/29/2023,0,FALSE,6.75,1518.75,6.75,1518.75,FALSE,0,0,-3,FALSE,Other,04/14/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,850709,,,TRUE,1,,TRUE,,,916.25,-602.5,TRUE
333,103,10333,Taxation,,36,TAX,TAX,Taxation,13,WhiteRock Holdings,35062011000,35062011000                              `,5,1,999,Normal,2000,997,Started,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-2,TRUE,125,0,0,1,FALSE,,12/29/2023,12/29/2023,10/26/2023,,,208,TAXPLAN,TAXPLAN,12/29/2023,12/29/2023,0,FALSE,5.75,1662.5,5.75,1662.5,TRUE,0,0,-2,FALSE,Other,10/26/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,893071,,,TRUE,1,,TRUE,,,125,-1537.5,TRUE
334,87,10334,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,997,Started,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,3.59,FALSE,536.25,0,0,0.04,FALSE,,04/15/2024,04/15/2024,01/04/2024,,,139,709,709                      g,04/15/2024,04/15/2024,0,FALSE,0.16,26.4,0.16,26.4,FALSE,0,0,3.59,FALSE,Other,12/19/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,948601,,,TRUE,1,,TRUE,,,536.25,509.85,FALSE
335,87,10335,Taxation,,18,TAX,TAX,Taxation,10,Treehouse Ventures,26265427500,26265427500                              `,5,1,999,Normal,2000,997,Started,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,3.68,FALSE,536.25,0,0,0.02,FALSE,,04/15/2024,04/15/2025,01/05/2024,,,139,709,709                      g,04/15/2024,04/15/2024,0,FALSE,0.07,11.55,0.07,11.55,FALSE,0,0,3.68,FALSE,Other,12/19/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,948605,,,TRUE,1,,TRUE,,,536.25,524.7,FALSE
336,87,10336,Taxation,,14,TAX,TAX,Taxation,3,Plymouth LLC,25616209500,25616209500                              `,5,1,999,Normal,2000,997,Started,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,3.73,FALSE,536.25,0,0,0.01,FALSE,,04/15/2024,04/15/2024,01/04/2024,,,139,709,709                      g,04/15/2024,04/15/2024,0,FALSE,0.02,3.3,0.02,3.3,FALSE,0,0,3.73,FALSE,Other,12/19/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,948609,,,TRUE,1,,TRUE,,,536.25,532.95,FALSE
337,87,10337,Taxation,,14,TAX,TAX,Taxation,3,Plymouth LLC,25616209500,25616209500                              `,5,1,999,Normal,2000,997,Started,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,3.67,FALSE,536.25,0,0,0.02,FALSE,,04/15/2025,04/15/2025,01/05/2024,,,139,709,709                      g,04/15/2025,04/15/2025,0,FALSE,0.08,13.2,0.08,13.2,FALSE,0,0,3.67,FALSE,Other,12/19/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,948653,,,TRUE,1,,TRUE,,,536.25,523.05,FALSE
338,135,10338,Taxation,,84,TAX,TAX,Taxation,23,Treehouse Ventures,21747927000,21747927000                              `,5,3,999,Normal,2000,997,Started,80,4764RC,"Cantrell, Rihanna",,,,,2,Tax,,,TRUE,TRUE,3.75,-11.65,TRUE,685,685,0,1,FALSE,,03/01/2023,03/01/2023,11/16/2022,,,237,1065F,1065F,03/01/2023,03/01/2023,0,FALSE,15.4,2583.5,15.4,2583.5,TRUE,0,0,-11.65,FALSE,Other,11/01/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,787752,,,TRUE,1,,TRUE,,,685,-1898.5,TRUE
339,144,10339,Taxation,,84,TAX,TAX,Taxation,23,Treehouse Ventures,21747927000,21747927000                              `,5,3,999,Normal,2000,997,Started,80,4764RC,"Cantrell, Rihanna",,,,,2,Tax,,,TRUE,TRUE,3.75,0.75,FALSE,685,685,0,0.8,FALSE,,03/01/2024,03/01/2024,03/05/2024,,,237,1065F,1065F,03/01/2024,03/01/2024,0,FALSE,3,435,3,435,FALSE,0,0,0.75,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,902927,,,TRUE,1,,TRUE,,,685,250,FALSE
340,138,10340,Taxation,,15,TAX,TAX,Taxation,5,Big Three Technologies,40922701500,40922701500                              `,5,1,999,Normal,2000,997,Started,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,0.29,FALSE,1875,1687.5,0,0.92,FALSE,,03/15/2024,03/15/2024,11/01/2023,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,3.46,544.2,3.46,544.2,FALSE,0,0,0.29,FALSE,Other,10/31/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,894211,,,TRUE,1,,TRUE,,,1875,1330.8,FALSE
341,153,10341,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,997,Started,94,4081OL,"Lowe, Otis",,,,,3,Payroll,,,TRUE,TRUE,3.75,-1.25,TRUE,917.5,857.5,0,1,FALSE,,03/15/2024,03/15/2024,02/06/2024,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,5,625,5,625,FALSE,0,0,-1.25,FALSE,Other,10/31/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,894243,,,TRUE,1,,TRUE,,,917.5,292.5,FALSE
342,150,10342,Taxation,,32,TAX,TAX,Taxation,26,Plymouth LLC,24744118500,24744118500                              `,5,1,999,Normal,2000,997,Started,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-0.8,TRUE,980,950,0,1,FALSE,,03/15/2024,03/15/2024,02/28/2024,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,4.55,843.75,4.55,843.75,FALSE,0,0,-0.8,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,908974,,,TRUE,1,,TRUE,,,980,136.25,FALSE
343,138,10343,Taxation,,34,TAX,TAX,Taxation,21,WhiteRock Holdings,38684554500,38684554500                              `,5,3,999,Normal,2000,997,Started,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-6.79,TRUE,765,690,0,1,FALSE,,03/15/2024,03/15/2024,01/29/2024,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,10.54,1905,10.54,1905,FALSE,0,0,-6.79,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,907882,,,TRUE,1,,TRUE,,,765,-1140,TRUE
344,87,10344,Taxation,,96,TAX,TAX,Taxation,14,StoryBook Ventures,35909826000,35909826000                              `,5,1,999,Normal,2000,997,Started,87,2505CC,"Campos, Ciara",,,,,2,Tax,,,TRUE,TRUE,3.75,0.94,FALSE,803.75,803.75,0,0.75,FALSE,,03/15/2024,03/15/2024,02/29/2024,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,2.81,440.15,2.81,440.15,TRUE,0,0,0.94,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,907758,,,TRUE,1,,TRUE,,,803.75,363.6,FALSE
345,87,10345,Taxation,,78,TAX,TAX,Taxation,15,Big Three Technologies,34283535000,34283535000                              `,5,1,999,Normal,2000,997,Started,87,2505CC,"Campos, Ciara",,,,,2,Tax,,,TRUE,TRUE,3.75,0.6,FALSE,503.75,462.5,0,0.84,FALSE,,03/15/2024,03/15/2024,02/09/2024,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,3.15,449.75,3.15,449.75,FALSE,0,0,0.6,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,908950,,,TRUE,1,,TRUE,,,503.75,54,FALSE
346,146,10346,Taxation,,23,TAX,TAX,Taxation,16,WhiteRock Holdings,30923067000,30923067000                              `,5,1,999,Normal,2000,997,Started,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,-2.5,TRUE,912.5,912.5,0,1,FALSE,,03/15/2024,03/15/2024,01/31/2024,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,6.25,1000,6.25,1000,FALSE,0,0,-2.5,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,908990,,,TRUE,1,,TRUE,,,912.5,-87.5,TRUE
347,146,10347,Taxation,,24,TAX,TAX,Taxation,17,StoryBook Ventures,23887591500,23887591500                              `,5,1,999,Normal,2000,997,Started,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,-0.15,TRUE,853.75,853.75,0,1,FALSE,,03/15/2024,03/15/2024,01/31/2024,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,3.9,624,3.9,624,FALSE,0,0,-0.15,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,908994,,,TRUE,1,,TRUE,,,853.75,229.75,FALSE
348,138,10348,Taxation,,11,TAX,TAX,Taxation,24,Plymouth LLC,20971824000,20971824000                              `,5,1,999,Normal,2000,997,Started,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,1.08,FALSE,556.25,525,0,0.71,FALSE,,03/15/2024,03/15/2024,11/01/2023,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,2.67,410.6,2.67,410.6,FALSE,0,0,1.08,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,909254,,,TRUE,1,,TRUE,,,556.25,145.65,FALSE
349,87,10349,Taxation,,95,TAX,TAX,Taxation,25,Plymouth LLC,35062011000,35062011000                              `,5,1,999,Normal,2000,997,Started,87,2505CC,"Campos, Ciara",,,,,2,Tax,,,TRUE,TRUE,3.75,2.11,FALSE,653.75,653.75,0,0.44,FALSE,,03/15/2024,03/15/2024,02/10/2024,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,1.64,259.7,1.64,259.7,FALSE,0,0,2.11,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,909967,,,TRUE,1,,TRUE,,,653.75,394.05,FALSE
350,146,10350,Taxation,,8,TAX,TAX,Taxation,22,Treehouse Ventures,37285951500,37285951500                              `,5,1,999,Normal,2000,997,Started,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,-2.85,TRUE,530,530,0,1,FALSE,,03/15/2024,03/15/2024,01/31/2024,,,59,1065,1065                      g,03/15/2024,03/15/2024,0,FALSE,6.6,1056,6.6,1056,FALSE,0,0,-2.85,FALSE,Other,11/01/2023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,911260,,,TRUE,1,,TRUE,,,530,-526,TRUE
351,143,10351,Taxation,,15,TAX,TAX,Taxation,5,Big Three Technologies,40922701500,40922701500                              `,5,1,999,Normal,2000,997,Started,84,4380LH,"Heath, Luis",,,,,2,Tax,,,TRUE,TRUE,3.75,-8.35,TRUE,1687.5,1500,0,1,FALSE,,03/15/2023,03/15/2023,01/30/2023,,,59,1065,1065                      g,03/15/2023,03/15/2023,0,FALSE,12.1,1830.2,12.1,1830.2,TRUE,0,0,-8.35,FALSE,Other,10/31/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,780944,,,TRUE,1,,TRUE,,,1687.5,-142.7,TRUE
352,143,10352,Taxation,,77,TAX,TAX,Taxation,4,Plymouth LLC,40922701500,40922701500                              `,5,1,999,Normal,2000,997,Started,94,4081OL,"Lowe, Otis",,,,,3,Payroll,,,TRUE,TRUE,3.75,-11.29,TRUE,800,800,0,1,FALSE,,03/15/2023,03/15/2023,02/02/2023,,,59,1065,1065                      g,03/15/2023,03/15/2023,0,FALSE,15.04,3069,15.04,3069,FALSE,0,0,-11.29,FALSE,Other,10/31/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,780980,,,TRUE,1,,TRUE,,,800,-2269,TRUE
353,71,10353,Taxation,,32,TAX,TAX,Taxation,26,Plymouth LLC,24744118500,24744118500                              `,5,1,999,Normal,2000,997,Started,71,4193AB,"Beasley, Anya",,,,,1,Client Accounting,,,TRUE,TRUE,3.75,-3.25,TRUE,845,845,0,1,FALSE,,03/15/2023,03/15/2023,03/06/2023,,,59,1065,1065                      g,03/15/2023,03/15/2023,0,FALSE,7,2031.25,7,2031.25,FALSE,0,0,-3.25,FALSE,Other,10/31/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,783892,,,TRUE,1,,TRUE,,,845,-1186.25,TRUE
354,87,10354,Taxation,,78,TAX,TAX,Taxation,15,Big Three Technologies,34283535000,34283535000                              `,5,1,999,Normal,2000,997,Started,73,4831LC,"Clark, Lucia",,,,,2,Tax,,,TRUE,TRUE,3.75,2.37,FALSE,462.5,462.5,0,0.37,FALSE,,03/15/2023,03/15/2023,02/06/2023,,,59,1065,1065                      g,03/15/2023,03/15/2023,0,FALSE,1.38,186.4,1.38,186.4,FALSE,0,0,2.37,FALSE,Other,10/31/2022,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,998,1,1,FALSE,FALSE,TRUE,783868,,,TRUE,1,,TRUE,,,462.5,276.1,FALSE
