sheet_entry_KEY,update__staff_KEY,staff_KEY,staff__staff_id,staff__staff_id_sortable,staff__description,sheet_date,approved__staff_KEY,approved__staff_id,approved__staff_id_sortable,approved__description,approved_date,posted__staff_KEY,posted__staff_id,posted__staff_id_sortable,posted__description,posted_date,client_KEY,client__client_id,client__client_id_sortable,client__description,client__office_KEY,historical_client_partner__staff_KEY,client__manager__staff_KEY,client__associate__staff_KEY,engagement_KEY,engagement__description,engagement__client_KEY,engagement__engagement_template_KEY,engagement__engagement_template__engagement_template_id,engagement__engagement_template__engagement_template_id_sortable,engagement__engagement_type_KEY,engagement__office_KEY,engagement__biller__staff_KEY,engagement__reviewer__staff_KEY,engagement__manager__staff_KEY,activity_KEY,activity__activity_id,activity__activity_id_sortable,activity__description,activity__activity_category_KEY,activity__activity_class_KEY,activity__activity_status_KEY,activity__billing_rate_type_KEY,activity__rate_type_KEY,activity__activity_method_KEY,activity__activity_surcharge_method_KEY,entry_date,staff_billing_rate_KEY,staff_billing_rate__staff_rate_table_KEY,staff_billing_rate__billing_rate_type_KEY,units,unit_cost,unit_price,amount,comment,biller_note,complete,sheet_entry_type_KEY,sheet_entry_type__description,billed,open_date,live_open_amount,live_open_units,posted_open_amount,posted_open_units,timer_KEY,timer_start_utc,billing_rate_type__description,project__schedule_item_KEY,project_KEY,project_template__project_template_id,project_template__project_template_id_sortable,project__description,task__schedule_item_KEY,task_KEY,task__task_order_description,education_course__schedule_item_KEY,calculated_amount,amount_is_overridden,sheet_entry_has_links,sheet_entry_has_custom_values,integration_application_KEY,integration_application__description,table_information_KEY,constant_1,constant_2,constant_3,constant_4,constant_5,constant_6,constant_7,constant_8,constant_9,constant_10
5178,136,136,4219LH,Z00000004219LH                            g,"Harrison, Lennox",02/08/2023,136,4219LH,Z00000004219LH                            g,"Harrison, Lennox",02/08/2023,136,4219LH,Z00000004219LH                            g,"Harrison, Lennox",02/08/2023,25,20616853500,20616853500                              `,PeakPinnacle Bank,1,87,136,46,95,Taxation,25,TAX,TAX,TAX,4,1,136,87,136,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/08/2023,2055,2030,1,0.67,0,150,100.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,785016,355,1065,1065,Taxation,785017,547,,,100.5,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5179,136,136,4219LH,Z00000004219LH                            g,"Harrison, Lennox",01/31/2023,136,4219LH,Z00000004219LH                            g,"Harrison, Lennox",01/31/2023,136,4219LH,Z00000004219LH                            g,"Harrison, Lennox",01/31/2023,5,34283535000,34283535000                              `,HorizonBank Corp,1,84,87,6,15,Taxation,5,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,01/31/2023,6871,7748,1,1.5,0,150,225,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,709745,257,1065,1065,Taxation,709746,80,,,225,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5180,136,136,4219LH,Z00000004219LH                            g,"Harrison, Lennox",10/10/2022,136,4219LH,Z00000004219LH                            g,"Harrison, Lennox",10/10/2022,136,4219LH,Z00000004219LH                            g,"Harrison, Lennox",10/10/2022,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,1,84,87,6,14,Taxation,3,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,10/10/2022,9058,2765,1,0.83,0,125,103.75,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,724080,119,1040,1040,Taxation,724081,271,,,103.75,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5181,100,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",10/04/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",10/04/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",10/04/2023,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,1,84,87,6,14,Taxation,3,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,10/04/2023,2420,7292,1,3.5,0,125,437.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,813383,82,1040,1040,Taxation,813384,495,,,437.5,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5182,100,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",08/22/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",08/22/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",08/22/2023,3,35909826000,35909826000                              `,SeedlingSuccess Agritech,1,84,87,6,14,Taxation,3,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,08/22/2023,7790,4561,1,1.5,0,125,187.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,813383,82,1040,1040,Taxation,813384,495,,,187.5,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5183,100,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",03/31/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",03/31/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",03/31/2023,10,32626342500,32626342500                              `,SummitStone Financial,1,84,87,6,18,Taxation,10,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,03/31/2023,6991,7220,1,0.25,0,100,25,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,814867,86,1040,1040,Taxation,814868,607,,,25,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5184,100,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",04/06/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",04/06/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",04/06/2023,10,32626342500,32626342500                              `,SummitStone Financial,1,84,87,6,18,Taxation,10,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,04/06/2023,8691,6612,1,0.5,0,100,50,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,814867,86,1040,1040,Taxation,814868,607,,,50,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5185,100,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/07/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/07/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/07/2023,12,25103704500,25103704500                              `,ProsperPath Investments,1,84,87,6,12,Taxation,12,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/07/2023,2707,6276,1,1,0,100,100,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,802242,47,1120S,1120S,Taxation,802243,560,,,100,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5186,100,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/09/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/09/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/09/2023,12,25103704500,25103704500                              `,ProsperPath Investments,1,84,87,6,12,Taxation,12,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/09/2023,4050,4096,1,4,0,100,400,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,802242,47,1120S,1120S,Taxation,802243,560,,,400,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5187,100,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/11/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/11/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/11/2023,24,24744118500,24744118500                              `,NextGen Wealth Management,1,84,87,6,11,Taxation,24,TAX,TAX,TAX,4,1,87,84,87,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/11/2023,8361,2681,1,1.75,0,100,175,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,784196,361,1065,1065,Taxation,784197,499,,,175,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5188,100,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/04/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/04/2023,100,3675ZM,Z00000003675ZM                            g,"Murray, Zuzanna",02/04/2023,21,30804892500,30804892500                              `,InsightfulAccounts,3,71,137,49,34,Taxation,21,TAX,TAX,TAX,4,3,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/04/2023,7995,4457,1,1.5,0,100,150,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,782556,358,1065,1065,Taxation,782557,457,,,150,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5189,44,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",02/04/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",02/04/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",02/04/2023,21,30804892500,30804892500                              `,InsightfulAccounts,3,71,137,49,34,Taxation,21,TAX,TAX,TAX,4,3,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/04/2023,2838,5276,1,0.5,0,100,50,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,782556,358,1065,1065,Taxation,782557,457,,,50,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5190,44,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",01/27/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",01/27/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",01/27/2023,16,21747927000,21747927000                              `,ClearCut Calculations,1,73,84,46,23,Taxation,16,TAX,TAX,TAX,4,1,84,73,84,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,01/27/2023,9324,6297,1,0.5,0,100,50,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,783908,359,1065,1065,Taxation,783909,456,,,50,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5191,44,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",01/27/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",01/27/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",01/27/2023,17,20971824000,20971824000                              `,FarmForward Innovations,1,73,84,46,24,Taxation,17,TAX,TAX,TAX,4,1,84,73,84,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,01/27/2023,2461,9665,1,0.5,0,100,50,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,783912,360,1065,1065,Taxation,783913,401,,,50,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5192,44,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",03/22/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",03/22/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",03/22/2023,9,40459066500,40459066500                              `,FreshFinds Marketplace,3,71,137,49,35,Taxation,9,TAX,TAX,TAX,4,3,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,03/22/2023,3953,4960,1,0.25,0,100,25,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,815035,87,1040,1040,Taxation,815036,530,,,25,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5193,44,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",03/30/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",03/30/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",03/30/2023,9,40459066500,40459066500                              `,FreshFinds Marketplace,3,71,137,49,35,Taxation,9,TAX,TAX,TAX,4,3,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,03/30/2023,8072,5794,1,0.75,0,100,75,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,815035,87,1040,1040,Taxation,815036,530,,,75,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5194,44,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",03/31/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",03/31/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",03/31/2023,9,40459066500,40459066500                              `,FreshFinds Marketplace,3,71,137,49,35,Taxation,9,TAX,TAX,TAX,4,3,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,03/31/2023,6664,6382,1,0.25,0,100,25,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,815035,87,1040,1040,Taxation,815036,530,,,25,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5195,44,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",04/03/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",04/03/2023,44,4303AE,Z00000004303AE                            g,"Elliott, Alisa",04/03/2023,9,40459066500,40459066500                              `,FreshFinds Marketplace,3,71,137,49,35,Taxation,9,TAX,TAX,TAX,4,3,137,71,137,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,04/03/2023,9624,7300,1,0.25,0,100,25,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,815035,87,1040,1040,Taxation,815036,530,,,25,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5196,143,143,3845JP,Z00000003845JP                            g,"Pearson, Jessica",02/02/2023,143,3845JP,Z00000003845JP                            g,"Pearson, Jessica",02/02/2023,143,3845JP,Z00000003845JP                            g,"Pearson, Jessica",02/02/2023,4,27956983500,27956983500                              `,WealthWave Advisors,1,94,94,6,77,Taxation,4,TAX,TAX,TAX,4,1,94,94,94,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/02/2023,8209,3560,1,2.55,0,100,255,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,780980,352,1065,1065,Taxation,780981,465,,,255,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5197,143,143,3845JP,Z00000003845JP                            g,"Pearson, Jessica",02/03/2023,143,3845JP,Z00000003845JP                            g,"Pearson, Jessica",02/03/2023,143,3845JP,Z00000003845JP                            g,"Pearson, Jessica",02/03/2023,4,27956983500,27956983500                              `,WealthWave Advisors,1,94,94,6,77,Taxation,4,TAX,TAX,TAX,4,1,94,94,94,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/03/2023,2497,7017,1,0.39,0,100,39,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,780980,352,1065,1065,Taxation,780981,465,,,39,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5198,45,45,4859MO,Z00000004859MO                            g,"Osborn, Minnie",05/01/2023,45,4859MO,Z00000004859MO                            g,"Osborn, Minnie",05/01/2023,45,4859MO,Z00000004859MO                            g,"Osborn, Minnie",05/01/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,97,Payroll,14,PAYROLL,PAYROLL,PAYROLL,3,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,05/01/2023,4039,6083,1,1.25,0,125,156.25,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,768067,25,VPPAYROLL,VPPAYROLL,Payroll,768068,418,,,156.25,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5199,45,45,4859MO,Z00000004859MO                            g,"Osborn, Minnie",04/18/2023,45,4859MO,Z00000004859MO                            g,"Osborn, Minnie",04/18/2023,45,4859MO,Z00000004859MO                            g,"Osborn, Minnie",04/18/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,97,Payroll,14,PAYROLL,PAYROLL,PAYROLL,3,1,95,95,95,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,04/18/2023,5189,9804,1,1.5,0,125,187.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,768067,25,VPPAYROLL,VPPAYROLL,Payroll,768068,418,,,187.5,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5200,146,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/02/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/02/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/02/2024,16,21747927000,21747927000                              `,ClearCut Calculations,1,73,84,46,23,Taxation,16,TAX,TAX,TAX,4,1,84,73,84,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/02/2024,3662,4959,1,1.75,0,160,280,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,908990,346,1065,1065,Taxation,908991,402,,,280,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5201,146,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/05/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/05/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/05/2024,16,21747927000,21747927000                              `,ClearCut Calculations,1,73,84,46,23,Taxation,16,TAX,TAX,TAX,4,1,84,73,84,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/05/2024,9126,8352,1,2.6,0,160,416,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,908990,346,1065,1065,Taxation,908991,402,,,416,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5202,146,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/02/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/02/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/02/2024,17,20971824000,20971824000                              `,FarmForward Innovations,1,73,84,46,24,Taxation,17,TAX,TAX,TAX,4,1,84,73,84,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/02/2024,5473,6515,1,2.9,0,160,464,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,908994,347,1065,1065,Taxation,908995,485,,,464,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5203,146,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/14/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/14/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/14/2024,22,22422573000,22422573000                              `,InfinityItems Retail,1,73,84,46,8,Taxation,22,TAX,TAX,TAX,4,1,84,73,84,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/14/2024,5630,2554,1,2.5,0,160,400,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,911260,350,1065,1065,Taxation,911261,629,,,400,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5204,146,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/02/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/02/2024,146,3071SR,Z00000003071SR                            g,"Romero, Sulayman",02/02/2024,22,22422573000,22422573000                              `,InfinityItems Retail,1,73,84,46,8,Taxation,22,TAX,TAX,TAX,4,1,84,73,84,39,PREPARE,PREPARE,Preparation,1,1,1,1,1,1,1,02/02/2024,8639,4858,1,3.15,0,160,504,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,911260,350,1065,1065,Taxation,911261,629,,,504,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5205,63,63,4463AP,Z00000004463AP                            g,"Phelps, Adele",01/16/2023,63,4463AP,Z00000004463AP                            g,"Phelps, Adele",01/17/2023,63,4463AP,Z00000004463AP                            g,"Phelps, Adele",01/17/2023,26,25984038000,25984038000                              `,FutureFocus Group,1,71,137,6,101,Accounting,26,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,126,26,1099REVIEW,1099REVIEW,1099 review,7,1,1,1,1,1,1,01/16/2023,,,,0.17,0,0,0,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,750525,20,VPACCOUNTIN,VPACCOUNTIN,Accounting,750531,647,,,0,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5206,61,63,4463AP,Z00000004463AP                            g,"Phelps, Adele",02/02/2022,63,4463AP,Z00000004463AP                            g,"Phelps, Adele",02/03/2022,63,4463AP,Z00000004463AP                            g,"Phelps, Adele",02/03/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,99,Accounting,14,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,92,17,1099FORM,1099FORM,1099 forms,7,1,1,1,1,1,1,02/02/2022,6193,3082,1,0.17,0,135,0,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,687992,192,ACCOUNTING,ACCOUNTING,Accounting,687998,384,,,22.95,TRUE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5207,10,10,2530GP,Z00000002530GP                            g,"Pham, Guy",02/03/2023,10,2530GP,Z00000002530GP                            g,"Pham, Guy",02/03/2023,10,2530GP,Z00000002530GP                            g,"Pham, Guy",02/03/2023,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,99,Accounting,14,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,92,12,SMALLACCTG,SMALLACCTG,Small business accounting,5,1,1,1,1,1,1,02/03/2023,,,,0.5,0,0,0,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,750426,19,VPACCOUNTIN,VPACCOUNTIN,Accounting,750432,575,,,0,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5208,111,111,3592AH,Z00000003592AH                            g,"Hudson, Alec",01/19/2021,111,3592AH,Z00000003592AH                            g,"Hudson, Alec",01/19/2021,111,3592AH,Z00000003592AH                            g,"Hudson, Alec",01/19/2021,26,25984038000,25984038000                              `,FutureFocus Group,1,71,137,6,1,Payroll,26,PAYROLL,PAYROLL,PAYROLL,3,1,95,95,95,17,1099FORM,1099FORM,1099 forms,7,1,1,1,1,1,1,01/19/2021,6008,3545,3,0.25,9,0,0,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,621404,150,1099,1099,Payroll,621405,314,,,0,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5209,61,111,3592AH,Z00000003592AH                            g,"Hudson, Alec",01/25/2022,111,3592AH,Z00000003592AH                            g,"Hudson, Alec",01/26/2022,111,3592AH,Z00000003592AH                            g,"Hudson, Alec",01/26/2022,14,29405385000,29405385000                              `,VistaVogue Outlets,1,87,136,46,99,Accounting,14,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,92,26,1099REVIEW,1099REVIEW,1099 review,7,1,1,1,1,1,1,01/25/2022,9409,5823,1,0.1,0,115,11.5,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,687992,192,ACCOUNTING,ACCOUNTING,Accounting,687998,384,,,11.5,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5210,61,111,3592AH,Z00000003592AH                            g,"Hudson, Alec",01/26/2022,111,3592AH,Z00000003592AH                            g,"Hudson, Alec",01/27/2022,111,3592AH,Z00000003592AH                            g,"Hudson, Alec",01/27/2022,23,25616209500,25616209500                              `,BrightFutures Finance,3,80,121,94,94,Accounting,23,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,3,95,95,95,26,1099REVIEW,1099REVIEW,1099 review,7,1,1,1,1,1,1,01/26/2022,,,,0.2,0,0,0,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,697167,194,ACCOUNTING,ACCOUNTING,Accounting,697173,385,,,0,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5211,126,126,3984CT,Z00000003984CT                            g,"Tanner, Cynthia",12/16/2021,126,3984CT,Z00000003984CT                            g,"Tanner, Cynthia",12/16/2021,126,3984CT,Z00000003984CT                            g,"Tanner, Cynthia",12/16/2021,4,27956983500,27956983500                              `,WealthWave Advisors,1,94,94,6,92,Accounting,4,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,17,1099FORM,1099FORM,1099 forms,7,1,1,1,1,1,1,12/16/2021,,,,0.28,40,0,0,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,626076,2,ACCOUNTING,ACCOUNTING,Accounting,626077,108,,,0,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
5212,61,126,3984CT,Z00000003984CT                            g,"Tanner, Cynthia",01/12/2022,126,3984CT,Z00000003984CT                            g,"Tanner, Cynthia",01/12/2022,126,3984CT,Z00000003984CT                            g,"Tanner, Cynthia",01/12/2022,4,27956983500,27956983500                              `,WealthWave Advisors,1,94,94,6,92,Accounting,4,ACCOUNTING,ACCOUNTING,ACCOUNTING,1,1,95,95,95,17,1099FORM,1099FORM,1099 forms,7,1,1,1,1,1,1,01/12/2022,,,,1.59,40,0,0,,,TRUE,1,Standard,TRUE,01/01/2079,0,0,0,0,,,Fixed Rate,747111,93,ACCOUNTING,ACCOUNTING,Accounting,747117,406,,,0,FALSE,FALSE,FALSE,1,Practice CS,120,1,2,3,4,5,6,7,8,9,10
